symbol,et,o,h,l,c,v,vwap,avwap
AAPL,2025-09-05 13:27:00-04:00,239.475,239.575,239.475,239.51,3580.0,239.6623752161885,239.6623752161885
AAPL,2025-09-05 13:28:00-04:00,239.52,239.59,239.49,239.59,2769.0,239.66223018018866,239.66223018018866
AAPL,2025-09-05 13:29:00-04:00,239.61,239.61,239.54,239.59,1958.0,239.66212797348044,239.66212797348044
AAPL,2025-09-05 13:30:00-04:00,239.6,239.6,239.46,239.47,1411.0,239.66193225897973,239.66193225897973
AAPL,2025-09-05 13:31:00-04:00,239.49,239.49,239.41,239.47,3874.0,239.66139695554483,239.66139695554483
AAPL,2025-09-05 13:32:00-04:00,239.48,239.48,239.42,239.43,1336.0,239.6611746045788,239.6611746045788
AAPL,2025-09-05 13:33:00-04:00,239.42,239.56,239.42,239.47,2588.0,239.660819413744,239.660819413744
AAPL,2025-09-05 13:34:00-04:00,239.46,239.49,239.46,239.49,429.0,239.6607668207296,239.6607668207296
AAPL,2025-09-05 13:35:00-04:00,239.5,239.5,239.47,239.47,1647.0,239.66054159555046,239.66054159555046
AAPL,2025-09-05 13:36:00-04:00,239.46,239.46,239.38,239.45,5028.0,239.65978547475262,239.65978547475262
AAPL,2025-09-05 13:37:00-04:00,239.43,239.43,239.35,239.35,3391.0,239.65903696712923,239.65903696712923
AAPL,2025-09-05 13:38:00-04:00,239.36,239.42,239.36,239.41,2022.0,239.65867868339006,239.65867868339006
AAPL,2025-09-05 13:39:00-04:00,239.45,239.455,239.41,239.41,2063.0,239.65831419566743,239.65831419566743
AAPL,2025-09-05 13:40:00-04:00,239.43,239.43,239.38,239.41,1013.0,239.65813561120996,239.65813561120996
AAPL,2025-09-05 13:41:00-04:00,239.42,239.42,239.305,239.32,2289.0,239.65758700063722,239.65758700063722
AAPL,2025-09-05 13:42:00-04:00,239.29,239.3,239.0,239.0,8278.0,239.65375111778513,239.65375111778513
AAPL,2025-09-05 13:43:00-04:00,238.935,239.02,238.92,238.95,3263.0,239.6521366647356,239.6521366647356
AAPL,2025-09-05 13:44:00-04:00,239.04,239.04,238.97,238.97,2260.0,239.65105453438943,239.65105453438943
AAPL,2025-09-05 13:45:00-04:00,239.01,239.085,238.95,239.085,1661.0,239.65039532772204,239.65039532772204
AAPL,2025-09-05 13:46:00-04:00,239.02,239.02,238.93,238.94,2686.0,239.64906001591353,239.64906001591353
AAPL,2025-09-05 13:47:00-04:00,238.96,238.97,238.94,238.95,826.0,239.64865616587528,239.64865616587528
AAPL,2025-09-05 13:48:00-04:00,238.935,238.935,238.84,238.84,3396.0,239.64674002733753,239.64674002733753
AAPL,2025-09-05 13:49:00-04:00,238.89,238.93,238.82,238.84,3442.0,239.64480717788445,239.64480717788445
AAPL,2025-09-05 13:50:00-04:00,238.795,238.82,238.79,238.81,1236.0,239.64408957409947,239.64408957409947
AAPL,2025-09-05 13:51:00-04:00,238.79,238.79,238.74,238.77,808.0,239.64359866238402,239.64359866238402
AAPL,2025-09-05 13:52:00-04:00,238.865,238.94,238.85,238.94,838.0,239.64318906966713,239.64318906966713
AAPL,2025-09-05 13:53:00-04:00,238.99,239.0,238.93,238.94,2095.0,239.64216717119444,239.64216717119444
AAPL,2025-09-05 13:54:00-04:00,238.935,239.0,238.93,238.97,1929.0,239.64126895599085,239.64126895599085
AAPL,2025-09-05 13:55:00-04:00,238.92,238.94,238.83,238.83,1882.0,239.6402126505528,239.6402126505528
AAPL,2025-09-05 13:56:00-04:00,238.86,238.86,238.82,238.86,2555.0,239.6388359422588,239.6388359422588
AAPL,2025-09-05 13:57:00-04:00,238.85,238.88,238.77,238.78,3697.0,239.63664873335975,239.63664873335975
AAPL,2025-09-05 13:58:00-04:00,238.8,238.865,238.8,238.85,2896.0,239.63508254323781,239.63508254323781
AAPL,2025-09-05 13:59:00-04:00,238.86,238.875,238.84,238.87,1704.0,239.63418731352252,239.63418731352252
AAPL,2025-09-05 14:00:00-04:00,238.885,239.02,238.86,238.91,11549.0,239.6284893284208,239.6284893284208
AAPL,2025-09-05 14:01:00-04:00,238.935,239.015,238.935,239.01,2218.0,239.62755615145687,239.62755615145687
AAPL,2025-09-05 14:02:00-04:00,239.0,239.0,238.95,238.96,1003.0,239.6271009928316,239.6271009928316
AAPL,2025-09-05 14:03:00-04:00,238.95,238.95,238.95,238.95,266.0,239.62697857896802,239.62697857896802
AAPL,2025-09-05 14:04:00-04:00,239.03,239.06,239.015,239.02,817.0,239.6266417186549,239.6266417186549
AAPL,2025-09-05 14:05:00-04:00,239.07,239.07,239.07,239.07,781.0,239.62634656316175,239.62634656316175
AAPL,2025-09-05 14:06:00-04:00,239.0,239.03,239.0,239.03,704.0,239.62606166612267,239.62606166612267
AAPL,2025-09-05 14:07:00-04:00,239.02,239.02,238.98,238.98,978.0,239.6256331755721,239.6256331755721
AAPL,2025-09-05 14:08:00-04:00,238.97,238.98,238.935,238.97,3585.0,239.6240430774143,239.6240430774143
AAPL,2025-09-05 14:09:00-04:00,238.995,239.015,238.97,238.97,2423.0,239.62297273603454,239.62297273603454
AAPL,2025-09-05 14:10:00-04:00,238.99,239.0,238.97,238.97,749.0,239.6226425795964,239.6226425795964
AAPL,2025-09-05 14:11:00-04:00,239.02,239.04,239.02,239.02,623.0,239.62238923703637,239.62238923703637
AAPL,2025-09-05 14:12:00-04:00,238.95,238.95,238.93,238.93,606.0,239.62210622449965,239.62210622449965
AAPL,2025-09-05 14:13:00-04:00,238.915,238.97,238.915,238.92,1766.0,239.6212708922399,239.6212708922399
AAPL,2025-09-05 14:14:00-04:00,239.01,239.03,239.0,239.03,837.0,239.6209376708547,239.6209376708547
AAPL,2025-09-05 14:15:00-04:00,239.025,239.105,239.025,239.105,1547.0,239.6204008166933,239.6204008166933
AAPL,2025-09-05 14:16:00-04:00,239.11,239.11,239.08,239.1,895.0,239.62008772725866,239.62008772725866
AAPL,2025-09-05 14:17:00-04:00,239.17,239.17,239.05,239.06,2661.0,239.61908765315044,239.61908765315044
AAPL,2025-09-05 14:18:00-04:00,239.02,239.23,239.02,239.12,3918.0,239.61777897685784,239.61777897685784
AAPL,2025-09-05 14:19:00-04:00,239.12,239.12,239.02,239.045,1525.0,239.6171949875846,239.6171949875846
AAPL,2025-09-05 14:20:00-04:00,239.01,239.025,239.0,239.01,2519.0,239.6161741103758,239.6161741103758
AAPL,2025-09-05 14:21:00-04:00,239.07,239.11,239.07,239.08,959.0,239.61583113438866,239.61583113438866
AAPL,2025-09-05 14:22:00-04:00,239.075,239.11,238.96,238.96,951.0,239.61541538041067,239.61541538041067
AAPL,2025-09-05 14:23:00-04:00,238.99,239.03,238.96,239.03,1958.0,239.6146522931364,239.6146522931364
AAPL,2025-09-05 14:24:00-04:00,238.98,239.0,238.95,238.96,1148.0,239.61415235278503,239.61415235278503
AAPL,2025-09-05 14:25:00-04:00,239.01,239.05,239.01,239.03,1624.0,239.6135219634723,239.6135219634723
AAPL,2025-09-05 14:26:00-04:00,239.02,239.04,238.99,238.99,1278.0,239.61299289651916,239.61299289651916
AAPL,2025-09-05 14:27:00-04:00,239.01,239.07,239.0,239.06,1117.0,239.61258309006953,239.61258309006953
AAPL,2025-09-05 14:28:00-04:00,239.1,239.1,239.1,239.1,391.0,239.61245015656598,239.61245015656598
AAPL,2025-09-05 14:29:00-04:00,239.08,239.12,239.06,239.12,988.0,239.61212765774107,239.61212765774107
AAPL,2025-09-05 14:30:00-04:00,239.115,239.2,239.1,239.18,3148.0,239.6112278485283,239.6112278485283
AAPL,2025-09-05 14:31:00-04:00,239.21,239.34,239.2,239.3,2987.0,239.61061414291316,239.61061414291316
AAPL,2025-09-05 14:32:00-04:00,239.28,239.48,239.28,239.48,3461.0,239.61031639612582,239.61031639612582
AAPL,2025-09-05 14:33:00-04:00,239.49,239.495,239.4,239.42,6580.0,239.6094951388183,239.6094951388183
AAPL,2025-09-05 14:34:00-04:00,239.45,239.52,239.45,239.49,3101.0,239.60925261921966,239.60925261921966
AAPL,2025-09-05 14:35:00-04:00,239.505,239.54,239.5,239.5,2556.0,239.6090701617519,239.6090701617519
AAPL,2025-09-05 14:36:00-04:00,239.48,239.54,239.465,239.51,3241.0,239.6088608121492,239.6088608121492
AAPL,2025-09-05 14:37:00-04:00,239.53,239.6,239.53,239.57,5263.0,239.60872791742148,239.60872791742148
AAPL,2025-09-05 14:38:00-04:00,239.63,239.64,239.575,239.6,3960.0,239.60870551720203,239.60870551720203
AAPL,2025-09-05 14:39:00-04:00,239.585,239.675,239.585,239.65,6710.0,239.60888432087947,239.60888432087947
AAPL,2025-09-05 14:40:00-04:00,239.66,239.69,239.62,239.62,5018.0,239.6089201985741,239.6089201985741
AAPL,2025-09-05 14:41:00-04:00,239.6,239.68,239.6,239.645,3531.0,239.6090019573679,239.6090019573679
AAPL,2025-09-05 14:42:00-04:00,239.65,239.73,239.65,239.72,5510.0,239.6093930742298,239.6093930742298
AAPL,2025-09-05 14:43:00-04:00,239.73,239.745,239.655,239.72,9041.0,239.61002889495322,239.61002889495322
AAPL,2025-09-05 14:44:00-04:00,239.72,239.75,239.72,239.75,2461.0,239.61024757384172,239.61024757384172
AAPL,2025-09-05 14:45:00-04:00,239.78,239.865,239.77,239.86,4705.0,239.61099133063954,239.61099133063954
AAPL,2025-09-05 14:46:00-04:00,239.87,239.87,239.765,239.77,9591.0,239.61195077076582,239.61195077076582
AAPL,2025-09-05 14:47:00-04:00,239.78,239.9,239.78,239.88,9269.0,239.61350478673899,239.61350478673899
AAPL,2025-09-05 14:48:00-04:00,239.875,239.91,239.86,239.87,5578.0,239.61439655752724,239.61439655752724
AAPL,2025-09-05 14:49:00-04:00,239.86,239.93,239.85,239.865,8193.0,239.61566980638898,239.61566980638898
AAPL,2025-09-05 14:50:00-04:00,239.86,239.9,239.56,239.56,4178.0,239.61552594385864,239.61552594385864
AAPL,2025-09-05 14:51:00-04:00,239.55,239.59,239.48,239.48,3319.0,239.61524829327308,239.61524829327308
AAPL,2025-09-05 14:52:00-04:00,239.55,239.61,239.55,239.59,2082.0,239.6152158873884,239.6152158873884
AAPL,2025-09-05 14:53:00-04:00,239.61,239.67,239.6,239.67,2109.0,239.6152870215256,239.6152870215256
AMD,2025-09-05 09:30:00-04:00,157.015,157.04,154.28,154.28,49306.0,154.28,154.28
AMD,2025-09-05 09:31:00-04:00,154.31,154.99,153.01,153.92,28075.0,154.14938654191596,154.14938654191596
AMD,2025-09-05 09:32:00-04:00,154.225,154.78,153.815,154.01,21028.0,154.11960247538335,154.11960247538335
AMD,2025-09-05 09:33:00-04:00,153.93,155.275,153.93,154.635,24407.0,154.22202648677697,154.22202648677697
AMD,2025-09-05 09:34:00-04:00,154.555,155.28,154.385,154.69,18501.0,154.28329284516371,154.28329284516371
AMD,2025-09-05 09:35:00-04:00,154.63,155.14,154.105,154.105,21124.0,154.26010745439882,154.26010745439882
AMD,2025-09-05 09:36:00-04:00,154.0,154.59,153.96,154.48,10510.0,154.27347002908337,154.27347002908337
AMD,2025-09-05 09:37:00-04:00,154.4,154.78,154.26,154.36,8470.0,154.27750985277336,154.27750985277336
AMD,2025-09-05 09:38:00-04:00,154.36,154.71,154.04,154.15,19378.0,154.26520458269212,154.26520458269212
AMD,2025-09-05 09:39:00-04:00,154.19,154.66,154.09,154.37,10491.0,154.27040789909603,154.27040789909603
AMD,2025-09-05 09:40:00-04:00,154.415,154.82,154.365,154.5,9058.0,154.27984590284458,154.27984590284458
AMD,2025-09-05 09:41:00-04:00,154.575,155.04,154.34,154.965,9181.0,154.3072515891238,154.3072515891238
AMD,2025-09-05 09:42:00-04:00,155.09,155.26,155.0,155.1,12488.0,154.34815715424946,154.34815715424946
AMD,2025-09-05 09:43:00-04:00,155.07,155.07,154.03,154.13,20115.0,154.33141661453007,154.33141661453007
AMD,2025-09-05 09:44:00-04:00,154.195,154.53,154.19,154.37,9548.0,154.33277260011778,154.33277260011778
AMD,2025-09-05 09:45:00-04:00,154.41,154.6,154.08,154.49,20322.0,154.34371490606227,154.34371490606227
AMD,2025-09-05 09:46:00-04:00,154.58,155.24,154.57,154.8,7302.0,154.35484671103626,154.35484671103626
AMD,2025-09-05 09:47:00-04:00,154.78,155.37,154.75,154.795,6413.0,154.3640797698525,154.3640797698525
AMD,2025-09-05 09:48:00-04:00,154.83,155.4,154.83,155.37,7847.0,154.3892531189805,154.3892531189805
AMD,2025-09-05 09:49:00-04:00,155.35,155.41,154.88,154.9,5811.0,154.39854611350293,154.39854611350293
AMD,2025-09-05 09:50:00-04:00,154.64,154.95,154.52,154.95,4539.0,154.406273625098,154.406273625098
AMD,2025-09-05 09:51:00-04:00,155.09,155.1,154.86,155.09,8064.0,154.42288186265355,154.42288186265355
AMD,2025-09-05 09:52:00-04:00,155.01,155.02,154.15,154.56,12201.0,154.42774264263653,154.42774264263653
AMD,2025-09-05 09:53:00-04:00,154.55,154.96,154.465,154.96,5836.0,154.4366172735454,154.4366172735454
AMD,2025-09-05 09:54:00-04:00,154.87,154.93,154.725,154.725,2636.0,154.43877288026974,154.43877288026974
AMD,2025-09-05 09:55:00-04:00,154.77,154.77,154.405,154.575,6224.0,154.4411354789272,154.4411354789272
AMD,2025-09-05 09:56:00-04:00,154.61,154.7,154.19,154.19,7056.0,154.43629300332574,154.43629300332574
AMD,2025-09-05 09:57:00-04:00,154.245,154.39,153.7,153.7,6673.0,154.42310666283777,154.42310666283777
AMD,2025-09-05 09:58:00-04:00,153.71,153.84,153.56,153.71,15210.0,154.3951387391894,154.3951387391894
AMD,2025-09-05 09:59:00-04:00,153.65,153.765,153.49,153.495,13408.0,154.36505798535475,154.36505798535475
AMD,2025-09-05 10:00:00-04:00,153.45,153.45,152.81,152.94,19195.0,154.2999940416301,154.2999940416301
AMD,2025-09-05 10:01:00-04:00,152.955,152.955,152.45,152.59,20697.0,154.2197613882126,154.2197613882126
AMD,2025-09-05 10:02:00-04:00,152.465,153.02,152.46,153.0,27462.0,154.14827439945708,154.14827439945708
AMD,2025-09-05 10:03:00-04:00,153.0,153.13,152.825,152.91,11423.0,154.11880598709578,154.11880598709578
AMD,2025-09-05 10:04:00-04:00,152.835,153.05,152.835,153.05,4868.0,154.10807531756132,154.10807531756132
AMD,2025-09-05 10:05:00-04:00,153.01,153.1,152.53,152.53,5940.0,154.0889766344001,154.0889766344001
AMD,2025-09-05 10:06:00-04:00,152.6,152.625,152.22,152.62,5051.0,154.07401307430754,154.07401307430754
AMD,2025-09-05 10:07:00-04:00,152.54,152.62,151.955,152.245,10205.0,154.03713015968367,154.03713015968367
AMD,2025-09-05 10:08:00-04:00,152.17,152.57,152.17,152.26,6453.0,154.01475462229473,154.01475462229473
AMD,2025-09-05 10:09:00-04:00,152.29,152.635,152.29,152.61,7688.0,153.9939940100422,153.9939940100422
AMD,2025-09-05 10:10:00-04:00,152.66,152.86,152.51,152.59,4841.0,153.98104895770837,153.98104895770837
AMD,2025-09-05 10:11:00-04:00,152.55,152.55,151.99,151.99,4609.0,153.96372303428276,153.96372303428276
AMD,2025-09-05 10:12:00-04:00,152.05,152.12,151.87,151.87,6039.0,153.94011997543367,153.94011997543367
AMD,2025-09-05 10:13:00-04:00,151.9,152.16,151.74,151.99,9500.0,153.90613909202796,153.90613909202796
AMD,2025-09-05 10:14:00-04:00,151.91,151.93,151.58,151.58,16990.0,153.8358397354598,153.8358397354598
AMD,2025-09-05 10:15:00-04:00,151.56,151.815,151.56,151.67,8742.0,153.80267641108728,153.80267641108728
AMD,2025-09-05 10:16:00-04:00,151.75,152.04,151.64,151.655,17429.0,153.73905510118058,153.73905510118058
AMD,2025-09-05 10:17:00-04:00,151.63,151.945,151.615,151.945,11317.0,153.70519766672058,153.70519766672058
AMD,2025-09-05 10:18:00-04:00,151.86,152.075,151.67,151.68,6310.0,153.68410955128957,153.68410955128957
AMD,2025-09-05 10:19:00-04:00,151.69,151.86,151.6,151.65,3620.0,153.67203037724676,153.67203037724676
AMD,2025-09-05 10:20:00-04:00,151.79,152.07,151.76,152.03,3027.0,153.6639170916119,153.6639170916119
AMD,2025-09-05 10:21:00-04:00,152.01,152.01,151.65,151.76,7970.0,153.63946612783155,153.63946612783155
AMD,2025-09-05 10:22:00-04:00,151.84,151.84,151.11,151.215,5668.0,153.61752357624394,153.61752357624394
AMD,2025-09-05 10:23:00-04:00,151.15,151.15,150.62,150.73,10210.0,153.57120350178167,153.57120350178167
AMD,2025-09-05 10:24:00-04:00,150.74,150.74,150.405,150.545,6559.0,153.5403360237001,153.5403360237001
AMD,2025-09-05 10:25:00-04:00,150.635,150.89,150.635,150.71,5172.0,153.5177529631738,153.5177529631738
AMD,2025-09-05 10:26:00-04:00,150.68,150.765,150.57,150.7,3678.0,153.50185492072987,153.50185492072987
AMD,2025-09-05 10:27:00-04:00,150.65,151.02,150.65,150.82,11361.0,153.45591637944293,153.45591637944293
AMD,2025-09-05 10:28:00-04:00,150.86,150.895,150.55,150.57,5841.0,153.4307228880549,153.4307228880549
AMD,2025-09-05 10:29:00-04:00,150.65,150.8,150.315,150.5,11291.0,153.38208699428847,153.38208699428847
AMD,2025-09-05 10:30:00-04:00,150.48,150.65,150.37,150.59,12348.0,153.33231740255167,153.33231740255167
AMD,2025-09-05 10:31:00-04:00,150.595,150.94,150.545,150.86,8477.0,153.30242900415428,153.30242900415428
AMD,2025-09-05 10:32:00-04:00,150.89,150.9,150.47,150.54,15117.0,153.24413154037302,153.24413154037302
AMD,2025-09-05 10:33:00-04:00,150.575,151.035,150.575,150.965,5516.0,153.22671527189001,153.22671527189001
AMD,2025-09-05 10:34:00-04:00,150.98,151.02,150.795,150.93,1840.0,153.2208757026625,153.2208757026625
AMD,2025-09-05 10:35:00-04:00,150.9,151.07,150.81,150.87,3985.0,153.20800124645953,153.20800124645953
AMD,2025-09-05 10:36:00-04:00,150.985,151.29,150.9,151.24,4377.0,153.19623417773394,153.19623417773394
AMD,2025-09-05 10:37:00-04:00,151.09,151.32,151.03,151.32,2243.0,153.19050286606898,153.19050286606898
AMD,2025-09-05 10:38:00-04:00,151.34,151.39,151.22,151.31,3057.0,153.18270630972498,153.18270630972498
AMD,2025-09-05 10:39:00-04:00,151.275,151.275,150.93,151.08,10306.0,153.1537212697487,153.1537212697487
AMD,2025-09-05 10:40:00-04:00,151.19,151.44,151.07,151.39,5430.0,153.14100405139467,153.14100405139467
AMD,2025-09-05 10:41:00-04:00,151.37,151.37,151.01,151.01,5535.0,153.12545571565852,153.12545571565852
AMD,2025-09-05 10:42:00-04:00,151.06,151.225,150.98,150.99,9426.0,153.09924752778193,153.09924752778193
AMD,2025-09-05 10:43:00-04:00,150.915,151.03,150.81,150.89,3500.0,153.08922547259684,153.08922547259684
AMD,2025-09-05 10:44:00-04:00,150.87,151.04,150.78,150.975,3530.0,153.07959632417928,153.07959632417928
AMD,2025-09-05 10:45:00-04:00,150.87,150.98,150.44,150.44,4096.0,153.0657201335796,153.0657201335796
AMD,2025-09-05 10:46:00-04:00,150.45,150.66,150.35,150.635,6694.0,153.0450149900427,153.0450149900427
AMD,2025-09-05 10:47:00-04:00,150.68,150.685,150.44,150.68,4392.0,153.03187081380884,153.03187081380884
AMD,2025-09-05 10:48:00-04:00,150.6,150.62,150.43,150.48,2269.0,153.0245647217217,153.0245647217217
AMD,2025-09-05 10:49:00-04:00,150.49,150.86,150.49,150.86,3707.0,153.01448709092804,153.01448709092804
AMD,2025-09-05 10:50:00-04:00,150.84,150.96,150.74,150.74,3360.0,153.00492926312842,153.00492926312842
AMD,2025-09-05 10:51:00-04:00,150.76,151.175,150.76,151.175,5991.0,152.99132020149608,152.99132020149608
AMD,2025-09-05 10:52:00-04:00,151.1,151.205,150.965,151.18,7203.0,152.975267902512,152.975267902512
AMD,2025-09-05 10:53:00-04:00,151.215,151.41,151.185,151.4,6461.0,152.96284439930764,152.96284439930764
AMD,2025-09-05 10:54:00-04:00,151.36,151.61,151.345,151.6,4073.0,152.95610227483903,152.95610227483903
AMD,2025-09-05 10:55:00-04:00,151.71,151.88,151.51,151.525,10512.0,152.93806037972087,152.93806037972087
AMD,2025-09-05 10:56:00-04:00,151.52,151.52,151.295,151.305,5369.0,152.92761235211964,152.92761235211964
AMD,2025-09-05 10:57:00-04:00,151.36,151.52,151.36,151.43,4163.0,152.92021978289094,152.92021978289094
AMD,2025-09-05 10:58:00-04:00,151.39,151.47,151.12,151.135,3969.0,152.91185753029538,152.91185753029538
AMD,2025-09-05 10:59:00-04:00,151.125,151.125,150.7,150.88,16507.0,152.87303063909494,152.87303063909494
AMD,2025-09-05 11:00:00-04:00,150.76,151.08,150.715,150.84,8328.0,152.85361780363442,152.85361780363442
AMD,2025-09-05 11:01:00-04:00,150.85,150.85,150.49,150.51,5925.0,152.83780390031023,152.83780390031023
AMD,2025-09-05 11:02:00-04:00,150.48,150.57,150.38,150.38,2616.0,152.83050332689905,152.83050332689905
AMD,2025-09-05 11:03:00-04:00,150.33,150.58,150.2,150.46,5393.0,152.81607580694126,152.81607580694126
AMD,2025-09-05 11:04:00-04:00,150.43,150.62,150.43,150.56,4125.0,152.80562183644906,152.80562183644906
AMD,2025-09-05 11:05:00-04:00,150.52,150.625,150.34,150.47,5776.0,152.7905653162856,152.7905653162856
AMD,2025-09-05 11:06:00-04:00,150.425,150.83,150.425,150.63,7367.0,152.7729456883793,152.7729456883793
AMD,2025-09-05 11:07:00-04:00,150.61,150.61,150.26,150.3,6666.0,152.7548312192935,152.7548312192935
AMD,2025-09-05 11:08:00-04:00,150.36,150.73,150.36,150.615,6016.0,152.74077814032748,152.74077814032748
AMD,2025-09-05 11:09:00-04:00,150.62,150.89,150.61,150.84,3182.0,152.7341983845087,152.7341983845087
AMD,2025-09-05 11:10:00-04:00,150.82,150.87,150.51,150.55,6559.0,152.71872376277838,152.71872376277838
AMD,2025-09-05 11:11:00-04:00,150.63,150.69,150.56,150.66,3563.0,152.710830873721,152.710830873721
AMD,2025-09-05 11:12:00-04:00,150.65,150.69,150.47,150.6,1387.0,152.70768526775643,152.70768526775643
AMD,2025-09-05 11:13:00-04:00,150.74,150.8,150.615,150.8,5353.0,152.69677619708423,152.69677619708423
AMD,2025-09-05 11:14:00-04:00,150.795,150.93,150.795,150.9,4530.0,152.688122944833,152.688122944833
AMD,2025-09-05 11:15:00-04:00,150.93,151.15,150.93,151.15,14360.0,152.66499417263452,152.66499417263452
AMD,2025-09-05 11:16:00-04:00,151.11,151.11,150.79,150.83,3284.0,152.65870557186406,152.65870557186406
AMD,2025-09-05 11:17:00-04:00,150.82,150.96,150.75,150.92,8135.0,152.64406936700897,152.64406936700897
AMD,2025-09-05 11:18:00-04:00,151.09,151.12,150.74,150.78,7028.0,152.6306110184257,152.6306110184257
AMD,2025-09-05 11:19:00-04:00,150.745,150.91,150.7,150.91,5446.0,152.62103829926343,152.62103829926343
AMD,2025-09-05 11:20:00-04:00,150.83,151.0,150.82,150.99,4832.0,152.6130265466574,152.6130265466574
AMD,2025-09-05 11:21:00-04:00,150.95,150.95,150.82,150.83,3008.0,152.60759096391038,152.60759096391038
AMD,2025-09-05 11:22:00-04:00,150.84,151.17,150.83,151.06,6219.0,152.59789795645005,152.59789795645005
AMD,2025-09-05 11:23:00-04:00,151.08,151.35,151.07,151.35,5723.0,152.59074659641198,152.59074659641198
AMD,2025-09-05 11:24:00-04:00,151.42,151.44,151.32,151.32,5608.0,152.58365047895964,152.58365047895964
AMD,2025-09-05 11:25:00-04:00,151.375,151.41,151.23,151.23,2268.0,152.5806003111687,152.5806003111687
AMD,2025-09-05 11:26:00-04:00,151.17,151.42,151.155,151.42,7638.0,152.57185946876547,152.57185946876547
AMD,2025-09-05 11:27:00-04:00,151.4,151.58,151.4,151.53,6847.0,152.56487267057324,152.56487267057324
AMD,2025-09-05 11:28:00-04:00,151.525,151.63,151.525,151.63,3683.0,152.56151251688306,152.56151251688306
AMD,2025-09-05 11:29:00-04:00,151.61,151.74,151.595,151.74,5752.0,152.55692680271108,152.55692680271108
AMD,2025-09-05 11:30:00-04:00,151.73,151.74,151.33,151.435,5571.0,152.55089384943713,152.55089384943713
AMD,2025-09-05 11:31:00-04:00,151.45,151.72,151.39,151.68,4732.0,152.546934141788,152.546934141788
AMD,2025-09-05 11:32:00-04:00,151.645,151.76,151.58,151.76,2863.0,152.54477530485408,152.54477530485408
AMD,2025-09-05 11:33:00-04:00,151.79,152.1,151.78,152.02,6427.0,152.54156330562333,152.54156330562333
AMD,2025-09-05 11:34:00-04:00,152.0,152.06,151.87,151.93,4565.0,152.53891607387024,152.53891607387024
AMD,2025-09-05 11:35:00-04:00,152.08,152.215,152.08,152.215,3840.0,152.5377409192344,152.5377409192344
AMD,2025-09-05 11:36:00-04:00,152.2,152.37,152.13,152.36,4583.0,152.5369746309837,152.5369746309837
AMD,2025-09-05 11:37:00-04:00,152.355,152.53,152.35,152.53,3720.0,152.53695030883554,152.53695030883554
AMD,2025-09-05 11:38:00-04:00,152.51,152.54,152.42,152.425,2293.0,152.5367101853809,152.5367101853809
AMD,2025-09-05 11:39:00-04:00,152.49,152.57,152.44,152.56,3452.0,152.53678514751599,152.53678514751599
AMD,2025-09-05 11:40:00-04:00,152.635,152.73,152.52,152.72,1956.0,152.53711868397784,152.53711868397784
